word	zipf_frequency	tokens
scholen	4.84	['scholen']
station	4.84	['station']
vaker	4.84	['vaker']
verkeerd	4.84	['verkeerd']
wapen	4.84	['wapen']
aanval	4.83	['aanval']
advocaat	4.83	['advocaat']
angst	4.83	['angst']
antwerpen	4.83	['antwerpen']
bureau	4.83	['bureau']
camera	4.83	['camera']
erin	4.83	['erin']
gegevens	4.83	['gegevens']
gespeeld	4.83	['gespeeld']
goud	4.83	['goud']
hoofdstad	4.83	['hoofdstad']
interview	4.83	['interview']
japan	4.83	['japan']
jezus	4.83	['jezus']
leek	4.83	['leek']
leiding	4.83	['leiding']
momenteel	4.83	['momenteel']
muur	4.83	['muur']
nr	4.83	['nr']
tafel	4.83	['tafel']
toestemming	4.83	['toestemming']
trouwens	4.83	['trouwens']
verliezen	4.83	['verliezen']
voorzien	4.83	['voorzien']
wijze	4.83	['wijze']
achtergrond	4.82	['achtergrond']
belgische	4.82	['belgische']
finale	4.82	['finale']
gevaar	4.82	['gevaar']
groen	4.82	['groen']
hallo	4.82	['hallo']
inhoud	4.82	['inhoud']
model	4.82	['model']
mr	4.82	['mr']
ok	4.82	['ok']
premier	4.82	['premier']
reizen	4.82	['reizen']
risico	4.82	['risico']
vereniging	4.82	['vereniging']
vlaanderen	4.82	['vlaanderen']
westen	4.82	['westen']
zodra	4.82	['zodra']
besluit	4.81	['besluit']
commissie	4.81	['commissie']
daardoor	4.81	['daardoor']
el	4.81	['el']
georganiseerd	4.81	['georganiseerd']
gericht	4.81	['gericht']
gouden	4.81	['gouden']
halve	4.81	['halve']
hierbij	4.81	['hierbij']
indruk	4.81	['indruk']
lastig	4.81	['lastig']
ochtend	4.81	['ochtend']
vlucht	4.81	['vlucht']
vuur	4.81	['vuur']
zolang	4.81	['zolang']
absoluut	4.80	['absoluut']
afdeling	4.80	['afdeling']
afkomstig	4.80	['afkomstig']
dollar	4.80	['dollar']
keren	4.80	['keren']
maat	4.80	['maat']
mogelijkheid	4.80	['mogelijkheid']
omstandigheden	4.80	['omstandigheden']
onderwerp	4.80	['onderwerp']
ongeluk	4.80	['ongeluk']
redden	4.80	['redden']
sociaal	4.80	['sociaal']
woensdag	4.80	['woensdag']
zuiden	4.80	['zuiden']
zus	4.80	['zus']
aflevering	4.79	['aflevering']
brussel	4.79	['brussel']
burgers	4.79	['burgers']
college	4.79	['college']
dak	4.79	['dak']
gebeurde	4.79	['gebeurde']
hiervan	4.79	['hiervan']
inclusief	4.79	['inclusief']
j	4.79	['j']
k	4.79	['k']
neer	4.79	['neer']
noorden	4.79	['noorden']
reeds	4.79	['reeds']
rekening	4.79	['rekening']
sint	4.79	['sint']
tegenover	4.79	['tegenover']
teken	4.79	['teken']
tips	4.79	['tips']
totdat	4.79	['totdat']
vervoer	4.79	['vervoer']
voormalig	4.79	['voormalig']
voorstellen	4.79	['voorstellen']
account	4.78	['account']
beroep	4.78	['beroep']
betrekking	4.78	['betrekking']
blauwe	4.78	['blauwe']
f	4.78	['f']
gedood	4.78	['gedood']
geopend	4.78	['geopend']
geweld	4.78	['geweld']
hiervoor	4.78	['hiervoor']
huizen	4.78	['huizen']
leider	4.78	['leider']
mede	4.78	['mede']
miljard	4.78	['miljard']
stijl	4.78	['stijl']
turkije	4.78	['turkije']
uitgebreid	4.78	['uitgebreid']
wind	4.78	['wind']
zulke	4.78	['zulke']
aardig	4.77	['aardig']
afspraak	4.77	['afspraak']
bescherming	4.77	['bescherming']
bezit	4.77	['bezit']
binnenkort	4.77	['binnenkort']
chinese	4.77	['chinese']
eisen	4.77	['eisen']
fantastisch	4.77	['fantastisch']
fiets	4.77	['fiets']
gekocht	4.77	['gekocht']
geleerd	4.77	['geleerd']
hoef	4.77	['hoef']
hoek	4.77	['hoek']
internationaal	4.77	['internationaal']
japanse	4.77	['japanse']
kleding	4.77	['kleding']
krant	4.77	['krant']
laag	4.77	['laag']
maatschappij	4.77	['maatschappij']
nogal	4.77	['nogal']
onderzoeken	4.77	['onderzoeken']
oranje	4.77	['oranje']
overwinning	4.77	['overwinning']
pro	4.77	['pro']
samenleving	4.77	['samenleving']
slaap	4.77	['slaap']
sluit	4.77	['sluit']
toegevoegd	4.77	['toegevoegd']
tom	4.77	['tom']
uren	4.77	['uren']
verdachte	4.77	['verdachte']
vieren	4.77	['vieren']
vlees	4.77	['vlees']
vrijwel	4.77	['vrijwel']
woning	4.77	['woning']
ziekte	4.77	['ziekte']
album	4.76	['album']
aldus	4.76	['aldus']
australië	4.76	['australië']
bezoeken	4.76	['bezoeken']
brug	4.76	['brug']
buitenland	4.76	['buitenland']
centrale	4.76	['centrale']
dergelijke	4.76	['dergelijke']
diep	4.76	['diep']
eigenaar	4.76	['eigenaar']
gebouwd	4.76	['gebouwd']
geluid	4.76	['geluid']
gevolgd	4.76	['gevolgd']
harde	4.76	['harde']
kamp	4.76	['kamp']
lachen	4.76	['lachen']
lage	4.76	['lage']
lief	4.76	['lief']
negen	4.76	['negen']
neuken	4.76	['neuken']
ontwerp	4.76	['ontwerp']
reageren	4.76	['reageren']
strand	4.76	['strand']
stukje	4.76	['stukje']
tuin	4.76	['tuin']
vandaan	4.76	['vandaan']
vrede	4.76	['vrede']
vreemd	4.76	['vreemd']
zingen	4.76	['zingen']
behandeling	4.75	['behandeling']
beneden	4.75	['beneden']
berichten	4.75	['berichten']
brabant	4.75	['brabant']
code	4.75	['code']
eenmaal	4.75	['eenmaal']
ermee	4.75	['ermee']
geraakt	4.75	['geraakt']
honger	4.75	['honger']
italië	4.75	['italië']
leer	4.75	['leer']
meid	4.75	['meid']
min	4.75	['min']
partner	4.75	['partner']
productie	4.75	['productie']
regen	4.75	['regen']
speler	4.75	['speler']
st	4.75	['st']
veld	4.75	['veld']
verjaardag	4.75	['verjaardag']
verlies	4.75	['verlies']
vertaling	4.75	['vertaling']
w	4.75	['w']
waarvoor	4.75	['waarvoor']
afhankelijk	4.74	['afhankelijk']
bal	4.74	['bal']
boom	4.74	['boom']
degene	4.74	['degene']
des	4.74	['des']
discussie	4.74	['discussie']
duizenden	4.74	['duizenden']
eu	4.74	['eu']
fijne	4.74	['fijne']
gasten	4.74	['gasten']
geest	4.74	['geest']
kritiek	4.74	['kritiek']
pak	4.74	['pak']
parlement	4.74	['parlement']
rapport	4.74	['rapport']
sprake	4.74	['sprake']
tijdje	4.74	['tijdje']
verbeteren	4.74	['verbeteren']
verklaring	4.74	['verklaring']
verwachten	4.74	['verwachten']
vlag	4.74	['vlag']
vliegen	4.74	['vliegen']
voet	4.74	['voet']
voldoende	4.74	['voldoende']
wens	4.74	['wens']
arts	4.73	['arts']
bijdrage	4.73	['bijdrage']
blauw	4.73	['blauw']
city	4.73	['city']
dinsdag	4.73	['dinsdag']
dromen	4.73	['dromen']
editie	4.73	['editie']
genaamd	4.73	['genaamd']
hopelijk	4.73	['hopelijk']
inzet	4.73	['inzet']
kust	4.73	['kust']
langzaam	4.73	['langzaam']
limburg	4.73	['limburg']
melden	4.73	['melden']
motor	4.73	['motor']
nationaal	4.73	['nationaal']
personeel	4.73	['personeel']
raken	4.73	['raken']
spijt	4.73	['spijt']
storm	4.73	['storm']
tonen	4.73	['tonen']
training	4.73	['training']
wijn	4.73	['wijn']
youtube	4.73	['youtube']
zoiets	4.73	['zoiets']
beperkt	4.72	['beperkt']
bergen	4.72	['bergen']
bewust	4.72	['bewust']
bloed	4.72	['bloed']
boodschap	4.72	['boodschap']
campagne	4.72	['campagne']
collectie	4.72	['collectie']
contract	4.72	['contract']
droom	4.72	['droom']
eentje	4.72	['eentje']
hè	4.72	['hè']
james'	4.72	['james']
james	4.72	['james']
koud	4.72	['koud']
kwaliteit	4.72	['kwaliteit']
luister	4.72	['luister']
mark	4.72	['mark']
mexico	4.72	['mexico']
ministerie	4.72	['ministerie']
nauwelijks	4.72	['nauwelijks']
ontwikkeld	4.72	['ontwikkeld']
redenen	4.72	['redenen']
standaard	4.72	['standaard']
studie	4.72	['studie']
televisie	4.72	['televisie']
troepen	4.72	['troepen']
verliefd	4.72	['verliefd']
baas	4.71	['baas']
communicatie	4.71	['communicatie']
duur	4.71	['duur']
engelse	4.71	['engelse']
ervaren	4.71	['ervaren']
gefeliciteerd	4.71	['gefeliciteerd']
gezond	4.71	['gezond']
goeie	4.71	['goeie']
initiatief	4.71	['initiatief']
kaarten	4.71	['kaarten']
kleuren	4.71	['kleuren']
meneer	4.71	['meneer']
missen	4.71	['missen']
omhoog	4.71	['omhoog']
rechtbank	4.71	['rechtbank']
republiek	4.71	['republiek']
tenzij	4.71	['tenzij']
verkeer	4.71	['verkeer']
voedsel	4.71	['voedsel']
wellicht	4.71	['wellicht']
werkelijk	4.71	['werkelijk']
willem	4.71	['willem']
alweer	4.70	['alweer']
bad	4.70	['bad']
beslissing	4.70	['beslissing']
categorie	4.70	['categorie']
combinatie	4.70	['combinatie']
gelegenheid	4.70	['gelegenheid']
george	4.70	['george']
hoeven	4.70	['hoeven']
interesse	4.70	['interesse']
kapot	4.70	['kapot']
klasse	4.70	['klasse']
laatst	4.70	['laatst']
onzin	4.70	['onzin']
opgericht	4.70	['opgericht']
organiseren	4.70	['organiseren']
ouder	4.70	['ouder']
schat	4.70	['schat']
selectie	4.70	['selectie']
thee	4.70	['thee']
twintig	4.70	['twintig']
uitspraak	4.70	['uitspraak']
vechten	4.70	['vechten']
wensen	4.70	['wensen']
zagen	4.70	['zagen']
zeeland	4.70	['zeeland']
akkoord	4.69	['akkoord']
anti	4.69	['anti']
as	4.69	['as']
bedoeling	4.69	['bedoeling']
bereid	4.69	['bereid']
boot	4.69	['boot']
dansen	4.69	['dansen']
dienen	4.69	['dienen']
draaien	4.69	['draaien']
gast	4.69	['gast']
gemakkelijk	4.69	['gemakkelijk']
gemiddelde	4.69	['gemiddelde']
getrouwd	4.69	['getrouwd']
gewond	4.69	['gewond']
gezocht	4.69	['gezocht']
hangen	4.69	['hangen']
heilige	4.69	['heilige']
italiaanse	4.69	['italiaanse']
kampioen	4.69	['kampioen']
koningin	4.69	['koningin']
manieren	4.69	['manieren']
materiaal	4.69	['materiaal']
merk	4.69	['merk']
olie	4.69	['olie']
ontwikkelen	4.69	['ontwikkelen']
oudere	4.69	['oudere']
pad	4.69	['pad']
passen	4.69	['passen']
positief	4.69	['positief']
restaurant	4.69	['restaurant']
schoon	4.69	['schoon']
simpel	4.69	['simpel']
tenminste	4.69	['tenminste']
test	4.69	['test']
tweet	4.69	['tweet']
twijfel	4.69	['twijfel']
verkoop	4.69	['verkoop']
verzoek	4.69	['verzoek']
vierde	4.69	['vierde']
voornamelijk	4.69	['voornamelijk']
winter	4.69	['winter']
won	4.69	['won']
adres	4.68	['adres']
at	4.68	['at']
behulp	4.68	['behulp']
berg	4.68	['berg']
bier	4.68	['bier']
compleet	4.68	['compleet']
computer	4.68	['computer']
daarop	4.68	['daarop']
dame	4.68	['dame']
debat	4.68	['debat']
district	4.68	['district']
effect	4.68	['effect']
evenement	4.68	['evenement']
gedeelte	4.68	['gedeelte']
haal	4.68	['haal']
israël	4.68	['israël']
leveren	4.68	['leveren']
oma	4.68	['oma']
ontzettend	4.68	['ontzettend']
raar	4.68	['raar']
steken	4.68	['steken']
ton	4.68	['ton']
verbinding	4.68	['verbinding']
verenigd	4.68	['verenigd']
verschillen	4.68	['verschillen']
verwijderd	4.68	['verwijderd']
verwijderen	4.68	['verwijderen']
vóór	4.68	['vóór']
arm	4.67	['arm']
auteur	4.67	['auteur']
bomen	4.67	['bomen']
broek	4.67	['broek']
dichtbij	4.67	['dichtbij']
dom	4.67	['dom']
flink	4.67	['flink']
gemeenschap	4.67	['gemeenschap']
gent	4.67	['gent']
geregeld	4.67	['geregeld']
ineens	4.67	['ineens']
leeg	4.67	['leeg']
overigens	4.67	['overigens']
status	4.67	['status']
stof	4.67	['stof']
verboden	4.67	['verboden']
vergadering	4.67	['vergadering']
verslag	4.67	['verslag']
aanleiding	4.66	['aanleiding']
art	4.66	['art']
betekenis	4.66	['betekenis']
eenheid	4.66	['eenheid']
india	4.66	['india']
kader	4.66	['kader']
keuken	4.66	['keuken']
klant	4.66	['klant']
klas	4.66	['klas']
medewerker	4.66	['medewerker']
mevrouw	4.66	['mevrouw']
operatie	4.66	['operatie']
paard	4.66	['paard']
pers	4.66	['pers']
professor	4.66	['professor']
route	4.66	['route']
service	4.66	['service']
teveel	4.66	['teveel']
tevreden	4.66	['tevreden']
uiteraard	4.66	['uiteraard']
verandering	4.66	['verandering']
vis	4.66	['vis']
vliegtuig	4.66	['vliegtuig']
zult	4.66	['zult']
anna	4.65	['anna']
begraven	4.65	['begraven']
bepalen	4.65	['bepalen']
bewijzen	4.65	['bewijzen']
bloemen	4.65	['bloemen']
brazilië	4.65	['brazilië']
concert	4.65	['concert']
daarin	4.65	['daarin']
date	4.65	['date']
duits	4.65	['duits']
eenvoudig	4.65	['eenvoudig']
erover	4.65	['erover']
generatie	4.65	['generatie']
gevestigd	4.65	['gevestigd']
glas	4.65	['glas']
golf	4.65	['golf']
las	4.65	['las']
milieu	4.65	['milieu']
minuut	4.65	['minuut']
onmogelijk	4.65	['onmogelijk']
populair	4.65	['populair']
rondom	4.65	['rondom']
sfeer	4.65	['sfeer']
slim	4.65	['slim']
spoor	4.65	['spoor']
stadion	4.65	['stadion']
tour	4.65	['tour']
vlaamse	4.65	['vlaamse']
voort	4.65	['voort']
vooruit	4.65	['vooruit']
wegen	4.65	['wegen']
woon	4.65	['woon']
antwoorden	4.64	['antwoorden']
belachelijk	4.64	['belachelijk']
betekenen	4.64	['betekenen']
big	4.64	['big']
canada	4.64	['canada']
gedacht	4.64	['gedacht']
gezellig	4.64	['gezellig']
grenzen	4.64	['grenzen']
groei	4.64	['groei']
handel	4.64	['handel']
hans'	4.64	['hans']
hans	4.64	['hans']
herinneren	4.64	['herinneren']
industrie	4.64	['industrie']
jaarlijks	4.64	['jaarlijks']
middelen	4.64	['middelen']
moe	4.64	['moe']
out	4.64	['out']
overeenkomst	4.64	['overeenkomst']
product	4.64	['product']
reeks	4.64	['reeks']
schuldig	4.64	['schuldig']
sporen	4.64	['sporen']
taak	4.64	['taak']
techniek	4.64	['techniek']
temperatuur	4.64	['temperatuur']
thema	4.64	['thema']
tijdelijk	4.64	['tijdelijk']
turkse	4.64	['turkse']
unie	4.64	['unie']
verantwoordelijkheid	4.64	['verantwoordelijkheid']
verplicht	4.64	['verplicht']
voorstel	4.64	['voorstel']
wereldwijd	4.64	['wereldwijd']
alsjeblieft	4.63	['alsjeblieft']
arme	4.63	['arme']
beiden	4.63	['beiden']
game	4.63	['game']
gevaarlijk	4.63	['gevaarlijk']
groeien	4.63	['groeien']
harry	4.63	['harry']
hof	4.63	['hof']
journalist	4.63	['journalist']
kwaad	4.63	['kwaad']
league	4.63	['league']
lengte	4.63	['lengte']
ma	4.63	['ma']
mate	4.63	['mate']
neus	4.63	['neus']
oorspronkelijk	4.63	['oorspronkelijk']
opening	4.63	['opening']
paus	4.63	['paus']
plekken	4.63	['plekken']
presentatie	4.63	['presentatie']
richten	4.63	['richten']
shit	4.63	['shit']
slot	4.63	['slot']
stroom	4.63	['stroom']
trap	4.63	['trap']
verdeeld	4.63	['verdeeld']
winst	4.63	['winst']
behoefte	4.62	['behoefte']
beurt	4.62	['beurt']
coach	4.62	['coach']
collega	4.62	['collega']
concept	4.62	['concept']
datum	4.62	['datum']
duren	4.62	['duren']
et	4.62	['et']
griekenland	4.62	['griekenland']
hoeveelheid	4.62	['hoeveelheid']
indien	4.62	['indien']
ingezet	4.62	['ingezet']
kwestie	4.62	['kwestie']
leg	4.62	['leg']
liefst	4.62	['liefst']
lul	4.62	['lul']
oorzaak	4.62	['oorzaak']
platform	4.62	['platform']
profiel	4.62	['profiel']
relatief	4.62	['relatief']
roepen	4.62	['roepen']
sexy	4.62	['sexy']
spullen	4.62	['spullen']
sterven	4.62	['sterven']
studio	4.62	['studio']
tas	4.62	['tas']
tegelijkertijd	4.62	['tegelijkertijd']
termijn	4.62	['termijn']
tijdschrift	4.62	['tijdschrift']
twaalf	4.62	['twaalf']
vermeld	4.62	['vermeld']
vertrek	4.62	['vertrek']
volwassen	4.62	['volwassen']
wetenschap	4.62	['wetenschap']
z	4.62	['z']
afrikaanse	4.61	['afrikaanse']
bespreken	4.61	['bespreken']
bob	4.61	['bob']
brood	4.61	['brood']
burger	4.61	['burger']
cc	4.61	['cc']
controleren	4.61	['controleren']
dode	4.61	['dode']
doorgaan	4.61	['doorgaan']
eveneens	4.61	['eveneens']
gestolen	4.61	['gestolen']
gevangen	4.61	['gevangen']
gooien	4.61	['gooien']
jack	4.61	['jack']
kont	4.61	['kont']
maria	4.61	['maria']
onmiddellijk	4.61	['onmiddellijk']
oplossen	4.61	['oplossen']
prins	4.61	['prins']
ring	4.61	['ring']
technologie	4.61	['technologie']
terrein	4.61	['terrein']
trainer	4.61	['trainer']
trouwen	4.61	['trouwen']
verdwijnen	4.61	['verdwijnen']
aangenomen	4.60	['aangenomen']
begrip	4.60	['begrip']
benen	4.60	['benen']
bezocht	4.60	['bezocht']
bijeenkomst	4.60	['bijeenkomst']
boord	4.60	['boord']
crisis	4.60	['crisis']
data	4.60	['data']
engeland	4.60	['engeland']
europees	4.60	['europees']
fietsen	4.60	['fietsen']
grap	4.60	['grap']
held	4.60	['held']
homo	4.60	['homo']
honderd	4.60	['honderd']
honderden	4.60	['honderden']
indonesië	4.60	['indonesië']
kandidaat	4.60	['kandidaat']
karakter	4.60	['karakter']
koken	4.60	['koken']
leest	4.60	['leest']
meerderheid	4.60	['meerderheid']
ontbijt	4.60	['ontbijt']
ontmoeten	4.60	['ontmoeten']
openen	4.60	['openen']
planten	4.60	['planten']
poging	4.60	['poging']
race	4.60	['race']
sector	4.60	['sector']
single	4.60	['single']
snelheid	4.60	['snelheid']
starten	4.60	['starten']
tekenen	4.60	['tekenen']
thomas'	4.60	['thomas']
thomas	4.60	['thomas']
vreselijk	4.60	['vreselijk']
zak	4.60	['zak']
zwemmen	4.60	['zwemmen']
afbeelding	4.59	['afbeelding']
allebei	4.59	['allebei']
avonds	4.59	['avonds']
bar	4.59	['bar']
behoorlijk	4.59	['behoorlijk']
charles'	4.59	['charles']
charles	4.59	['charles']
democratie	4.59	['democratie']
dik	4.59	['dik']
eer	4.59	['eer']
eindhoven	4.59	['eindhoven']
gebrek	4.59	['gebrek']
gisteravond	4.59	['gisteravond']
hierin	4.59	['hierin']
home	4.59	['home']
houten	4.59	['houten']
info	4.59	['info']
kat	4.59	['kat']
kies	4.59	['kies']
kleren	4.59	['kleren']
letterlijk	4.59	['letterlijk']
manager	4.59	['manager']
minstens	4.59	['minstens']
miss	4.59	['miss']
missie	4.59	['missie']
moeders	4.59	['moeders']
onderwerpen	4.59	['onderwerpen']
opnemen	4.59	['opnemen']
plus	4.59	['plus']
real	4.59	['real']
spaans	4.59	['spaans']
steen	4.59	['steen']
talen	4.59	['talen']
uitdaging	4.59	['uitdaging']
uitslag	4.59	['uitslag']
voordeel	4.59	['voordeel']
appartement	4.58	['appartement']
bibliotheek	4.58	['bibliotheek']
cd	4.58	['cd']
creëren	4.58	['creëren']
handig	4.58	['handig']
hierover	4.58	['hierover']
high	4.58	['high']
martin	4.58	['martin']
nogmaals	4.58	['nogmaals']
non	4.58	['non']
papa	4.58	['papa']
richard	4.58	['richard']
ruzie	4.58	['ruzie']
sommigen	4.58	['sommigen']
trek	4.58	['trek']
trok	4.58	['trok']
velen	4.58	['velen']
vissen	4.58	['vissen']
workshop	4.58	['workshop']
zweden	4.58	['zweden']
aanvallen	4.57	['aanvallen']
aanwezigheid	4.57	['aanwezigheid']
an	4.57	['an']
been	4.57	['been']
behouden	4.57	['behouden']
berlijn	4.57	['berlijn']
beschermd	4.57	['beschermd']
bewegen	4.57	['bewegen']
dier	4.57	['dier']
ernstig	4.57	['ernstig']
goedemorgen	4.57	['goedemorgen']
haven	4.57	['haven']
kabinet	4.57	['kabinet']
lager	4.57	['lager']
machine	4.57	['machine']
namens	4.57	['namens']
oceaan	4.57	['oceaan']
oproep	4.57	['oproep']
polen	4.57	['polen']
privé	4.57	['privé']
shirt	4.57	['shirt']
term	4.57	['term']
theorie	4.57	['theorie']
toon	4.57	['toon']
vergelijking	4.57	['vergelijking']
vertrekken	4.57	['vertrekken']
verzet	4.57	['verzet']
vreemde	4.57	['vreemde']
waarna	4.57	['waarna']
aanbod	4.56	['aanbod']
agenda	4.56	['agenda']
agent	4.56	['agent']
bestellen	4.56	['bestellen']
carrière	4.56	['carrière']
deelname	4.56	['deelname']
dichter	4.56	['dichter']
gebruiker	4.56	['gebruiker']
gedragen	4.56	['gedragen']
huid	4.56	['huid']
hé	4.56	['hé']
inspiratie	4.56	['inspiratie']
kanaal	4.56	['kanaal']
klik	4.56	['klik']
korting	4.56	['korting']
maastricht	4.56	['maastricht']
meedoen	4.56	['meedoen']
meester	4.56	['meester']
nijmegen	4.56	['nijmegen']
praktijk	4.56	['praktijk']
sindsdien	4.56	['sindsdien']
stenen	4.56	['stenen']
straf	4.56	['straf']
testen	4.56	['testen']
toevallig	4.56	['toevallig']
trouw	4.56	['trouw']
vermist	4.56	['vermist']
war	4.56	['war']
washington	4.56	['washington']
azië	4.55	['azië']
bezorgd	4.55	['bezorgd']
breed	4.55	['breed']
bv	4.55	['bv']
cel	4.55	['cel']
do	4.55	['do']
duizend	4.55	['duizend']
enig	4.55	['enig']
evenals	4.55	['evenals']
forum	4.55	['forum']
friesland	4.55	['friesland']
gas	4.55	['gas']
geleid	4.55	['geleid']
gemiddeld	4.55	['gemiddeld']
geschikt	4.55	['geschikt']
haarlem	4.55	['haarlem']
justitie	4.55	['justitie']
kim	4.55	['kim']
kut	4.55	['kut']
lossen	4.55	['lossen']
madrid	4.55	['madrid']
onlangs	4.55	['onlangs']
ontslag	4.55	['ontslag']
ploeg	4.55	['ploeg']
regel	4.55	['regel']
regelen	4.55	['regelen']
rijke	4.55	['rijke']
ster	4.55	['ster']
stoel	4.55	['stoel']
vluchten	4.55	['vluchten']
werkelijkheid	4.55	['werkelijkheid']
wijzen	4.55	['wijzen']
zwanger	4.55	['zwanger']
aanpak	4.54	['aanpak']
afscheid	4.54	['afscheid']
barcelona	4.54	['barcelona']
bedacht	4.54	['bedacht']
benieuwd	4.54	['benieuwd']
buren	4.54	['buren']
christus	4.54	['christus']
dans	4.54	['dans']
dating	4.54	['dating']
geel	4.54	['geel']
geheim	4.54	['geheim']
instantie	4.54	['instantie']
landschap	4.54	['landschap']
lot	4.54	['lot']
melding	4.54	['melding']
netjes	4.54	['netjes']
oké	4.54	['oké']
piet	4.54	['piet']
qua	4.54	['qua']
schaal	4.54	['schaal']
syrië	4.54	['syrië']
talent	4.54	['talent']
toilet	4.54	['toilet']
verrassing	4.54	['verrassing']
vn	4.54	['vn']
behandelen	4.53	['behandelen']
beveiliging	4.53	['beveiliging']
blik	4.53	['blik']
boeren	4.53	['boeren']
donker	4.53	['donker']
fifa	4.53	['fifa']
geïnteresseerd	4.53	['geïnteresseerd']
hout	4.53	['hout']
humor	4.53	['humor']
instituut	4.53	['instituut']
kanten	4.53	['kanten']
kilo	4.53	['kilo']
klimaat	4.53	['klimaat']
noch	4.53	['noch']
omgaan	4.53	['omgaan']
optie	4.53	['optie']
pensioen	4.53	['pensioen']
podium	4.53	['podium']
privacy	4.53	['privacy']
rand	4.53	['rand']
robert	4.53	['robert']
succesvol	4.53	['succesvol']
theater	4.53	['theater']
uitzending	4.53	['uitzending']
uitzondering	4.53	['uitzondering']
verzamelen	4.53	['verzamelen']
vogels	4.53	['vogels']
vriendelijk	4.53	['vriendelijk']
zichtbaar	4.53	['zichtbaar']
aangepast	4.52	['aangepast']
aanslag	4.52	['aanslag']
bedreigd	4.52	['bedreigd']
bevatten	4.52	['bevatten']
bijdragen	4.52	['bijdragen']
commentaar	4.52	['commentaar']
cup	4.52	['cup']
echtgenoot	4.52	['echtgenoot']
eigendom	4.52	['eigendom']
fase	4.52	['fase']
gedwongen	4.52	['gedwongen']
go	4.52	['go']
kanker	4.52	['kanker']
kast	4.52	['kast']
koos'	4.52	['koos']
koos	4.52	['koos']
logisch	4.52	['logisch']
maan	4.52	['maan']
mike	4.52	['mike']
onafhankelijk	4.52	['onafhankelijk']
roze	4.52	['roze']
student	4.52	['student']
tegelijk	4.52	['tegelijk']
tentoonstelling	4.52	['tentoonstelling']
toegestaan	4.52	['toegestaan']
uitleg	4.52	['uitleg']
vastgesteld	4.52	['vastgesteld']
virus	4.52	['virus']
visie	4.52	['visie']
zakken	4.52	['zakken']
zwembad	4.52	['zwembad']
albert	4.51	['albert']
alsnog	4.51	['alsnog']
arnhem	4.51	['arnhem']
behoren	4.51	['behoren']
chris'	4.51	['chris']
chris	4.51	['chris']
co	4.51	['co']
cool	4.51	['cool']
dokter	4.51	['dokter']
droog	4.51	['droog']
egypte	4.51	['egypte']
gevecht	4.51	['gevecht']
gooi	4.51	['gooi']
kampen	4.51	['kampen']
komst	4.51	['komst']
kunstenaar	4.51	['kunstenaar']
leraar	4.51	['leraar']
lied	4.51	['lied']
lijden	4.51	['lijden']
literatuur	4.51	['literatuur']
logo	4.51	['logo']
monument	4.51	['monument']
nabij	4.51	['nabij']
opeens	4.51	['opeens']
overleven	4.51	['overleven']
papier	4.51	['papier']
patiënt	4.51	['patiënt']
sam	4.51	['sam']
stilte	4.51	['stilte']
toernooi	4.51	['toernooi']
traditie	4.51	['traditie']
vanmorgen	4.51	['vanmorgen']
voorlopig	4.51	['voorlopig']
wezen	4.51	['wezen']
y	4.51	['y']
analyse	4.50	['analyse']
assistent	4.50	['assistent']
bak	4.50	['bak']
banen	4.50	['banen']
bevinden	4.50	['bevinden']
café	4.50	['café']
center	4.50	['center']
congres	4.50	['congres']
content	4.50	['content']
dertig	4.50	['dertig']
dubbel	4.50	['dubbel']
enthousiast	4.50	['enthousiast']
gedachte	4.50	['gedachte']
